"fpr","tpr","fpr2","fpr_ci","tpr2","tpr_ci","u","l"
0.469594162079119,0.797337088721034,0.469748090207146,0.0355099514467914,0.795831833658541,0.0286410702721782,0.846475153865621,0.74322104853348
0.47202662911279,0.799129432851107,0.472168242990574,0.0355200212353746,0.797615104130541,0.0285469117723405,0.847586118228551,0.744391363751692
0.474971194469338,0.802330047369095,0.475097901623145,0.0355310849480841,0.800799515687683,0.0283765763101162,0.849407828367381,0.745843946835762
0.478939956471643,0.805786711048521,0.479046571954002,0.0355440474870114,0.804238680169397,0.0281894022652293,0.852621268797371,0.748277783312774
0.482780693893227,0.808475227243631,0.482867865822573,0.0355544628760873,0.806913585877397,0.0280414749974355,0.854670866592676,0.750671276351367
0.485981308411215,0.81116374343874,0.486052277379716,0.0355615440625099,0.809588491585397,0.0278914579477905,0.856477156434412,0.752710871032933
0.489437972090641,0.812315964665216,0.48949144186143,0.0355675608019744,0.810734879745968,0.0278265168381976,0.858446140186944,0.755123749888528
0.493534758673665,0.81385225963385,0.493567488654572,0.0355724997100796,0.812263397293396,0.0277393172110565,0.860724841414673,0.758578350923411
0.496479324030214,0.815900652925362,0.496497147287143,0.0355745813658185,0.814301420689967,0.0276219533704544,0.862957080190959,0.761447921898428
0.500448086032518,0.817564972474715,0.500445817618,0.0355754446254432,0.815957314699682,0.0275256614460303,0.864737906191298,0.76320793849263
0.503904749711945,0.820125464089105,0.503884982099714,0.0355743794714322,0.818504843945396,0.0273758635595334,0.866524490391705,0.765393102689673
0.507105364229932,0.82153373447702,0.507069393656856,0.035571884704862,0.819905985030538,0.0272926085513577,0.867959562652187,0.768590093952888
0.510434003328639,0.823582127768532,0.510381181676285,0.0355677511297467,0.82194400842711,0.0271703986819804,0.869142911961673,0.772140245999855
0.512994494943029,0.826398668544361,0.512928710921999,0.0355635033286365,0.824746290597395,0.0270001789374653,0.86985783778877,0.774528025660893
0.516451158622455,0.828319037255153,0.516367875403713,0.0355562948329761,0.826656937531681,0.0268826499076145,0.870954818204711,0.777358588292977
0.520803994366918,0.830879528869543,0.520698675121426,0.0355448069730398,0.829204466777395,0.02672405936104,0.873293650467506,0.780886999626589
0.524132633465625,0.833055946741774,0.524010463140855,0.0355342075403028,0.831369866636251,0.0265875371535604,0.875007479370221,0.782539695330349
0.52810139546793,0.835104340033286,0.527959133471711,0.0355195122356277,0.833407890032823,0.0264575784303165,0.877323317831517,0.784056563734362
